source_event_url,event_id,source_url_layer,event_name,dcat_name,dcat_status,dcat_status_as_of,dcat_ranking_as_of,cutoff_rank,athlete_id,squad_id,athlete_rank,athlete_name,bib_number,firstname,lastname,country,organisation_id,flag_url,category_round_id,round_name,round_rank,round_score,stage_name,stage_score,stage_rank,route_id,route_name,top,top_tries,zone,zone_tries,low_zone,low_zone_tries,points,score,plus,restarted,time_ms,ascent_status,ascent_modified
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,1929,,1.0,Duffy Colin,13,Colin,DUFFY,USA,20,https://d1n1qj9geboqnb.cloudfront.net/flags/USA.png,487,Qualification,3.0,55.0,Speed,7.61,11.0,257.0,A,,,,,,,,,,,7613.0,confirmed,2020-11-05 17:16:16 +00:00
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,1929,,1.0,Duffy Colin,13,Colin,DUFFY,USA,20,https://d1n1qj9geboqnb.cloudfront.net/flags/USA.png,487,Qualification,3.0,55.0,Speed,7.61,11.0,258.0,B,,,,,,,,,,,0.0,confirmed,2020-11-05 17:16:16 +00:00
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,1929,,1.0,Duffy Colin,13,Colin,DUFFY,USA,20,https://d1n1qj9geboqnb.cloudfront.net/flags/USA.png,487,Qualification,3.0,55.0,Boulder,2T4z 8 21,5.0,259.0,A,True,3.0,True,2.0,False,,0.0,,,,,confirmed,2020-11-05 17:16:17 +00:00
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,1929,,1.0,Duffy Colin,13,Colin,DUFFY,USA,20,https://d1n1qj9geboqnb.cloudfront.net/flags/USA.png,487,Qualification,3.0,55.0,Boulder,2T4z 8 21,5.0,260.0,B,False,14.0,True,12.0,False,,0.0,,,,,confirmed,2020-11-05 17:16:17 +00:00
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,1929,,1.0,Duffy Colin,13,Colin,DUFFY,USA,20,https://d1n1qj9geboqnb.cloudfront.net/flags/USA.png,487,Qualification,3.0,55.0,Boulder,2T4z 8 21,5.0,261.0,C,True,5.0,True,5.0,False,,0.0,,,,,confirmed,2020-11-05 17:16:17 +00:00
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,1929,,1.0,Duffy Colin,13,Colin,DUFFY,USA,20,https://d1n1qj9geboqnb.cloudfront.net/flags/USA.png,487,Qualification,3.0,55.0,Boulder,2T4z 8 21,5.0,262.0,D,False,6.0,True,2.0,False,,0.0,,,,,confirmed,2020-11-05 17:16:17 +00:00
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,1929,,1.0,Duffy Colin,13,Colin,DUFFY,USA,20,https://d1n1qj9geboqnb.cloudfront.net/flags/USA.png,487,Qualification,3.0,55.0,Lead,TOP,1.0,263.0,A,True,,,,,,,TOP,False,False,285000.0,confirmed,2020-11-05 17:16:17 +00:00
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,1929,,1.0,Duffy Colin,13,Colin,DUFFY,USA,20,https://d1n1qj9geboqnb.cloudfront.net/flags/USA.png,6020,Final,1.0,10.0,Speed,7.11,5.0,653.0,A,,,,,,,,,,,7118.0,confirmed,2020-11-05 17:16:18 +00:00
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,1929,,1.0,Duffy Colin,13,Colin,DUFFY,USA,20,https://d1n1qj9geboqnb.cloudfront.net/flags/USA.png,6020,Final,1.0,10.0,Speed,7.11,5.0,653.0,A,,,,,,,,,,,7206.0,confirmed,2020-11-05 17:16:17 +00:00
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,1929,,1.0,Duffy Colin,13,Colin,DUFFY,USA,20,https://d1n1qj9geboqnb.cloudfront.net/flags/USA.png,6020,Final,1.0,10.0,Speed,7.11,5.0,654.0,B,,,,,,,,,,,9110.0,confirmed,2020-11-05 17:16:17 +00:00
