source_event_url,event_id,source_url_layer,event_name,dcat_name,dcat_status,dcat_status_as_of,dcat_ranking_as_of,cutoff_rank,athlete_id,squad_id,athlete_rank,athlete_name,bib_number,firstname,lastname,country,organisation_id,flag_url,category_round_id,round_name,round_rank,round_score,stage_name,stage_score,stage_rank,route_id,route_name,top,top_tries,zone,zone_tries,low_zone,low_zone_tries,points,score,plus,restarted,time_ms,ascent_status,ascent_modified
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,899,,1.0,Zodda Gian Luca,17,Gian Luca,ZODDA,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8652,Qualification,3.0,5.29,,,,11783.0,A,,,,,,,,,,,5302.0,active,2024-03-16 17:03:08 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,899,,1.0,Zodda Gian Luca,17,Gian Luca,ZODDA,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8652,Qualification,3.0,5.29,,,,11784.0,B,,,,,,,,,,,5298.0,confirmed,2024-03-16 17:18:24 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,899,,1.0,Zodda Gian Luca,17,Gian Luca,ZODDA,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8858,Final,1.0,5.29,1/8,5.26,0.0,12443.0,A,,,,,,,,,,,5265.0,active,2024-03-16 18:49:12 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,899,,1.0,Zodda Gian Luca,17,Gian Luca,ZODDA,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8858,Final,1.0,5.29,1/4,6.52,1.0,12443.0,A,,,,,,,,,,,6525.0,active,2024-03-16 19:03:44 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,899,,1.0,Zodda Gian Luca,17,Gian Luca,ZODDA,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8858,Final,1.0,5.29,1/2,5.51,2.0,12444.0,B,,,,,,,,,,,5516.0,active,2024-03-16 19:13:45 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,899,,1.0,Zodda Gian Luca,17,Gian Luca,ZODDA,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8858,Final,1.0,5.29,Final,5.29,4.0,12444.0,B,,,,,,,,,,,5298.0,active,2024-03-16 19:24:12 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,13353,,2.0,Robbiati Luca,14,Luca,ROBBIATI,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8652,Qualification,5.0,5.309,,,,11783.0,A,,,,,,,,,,,5309.0,confirmed,2024-03-16 17:29:04 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,13353,,2.0,Robbiati Luca,14,Luca,ROBBIATI,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8652,Qualification,5.0,5.309,,,,11784.0,B,,,,,,,,,,,6912.0,confirmed,2024-03-16 17:14:46 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,13353,,2.0,Robbiati Luca,14,Luca,ROBBIATI,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8858,Final,2.0,FALL,1/8,5.40,0.0,12443.0,A,,,,,,,,,,,5408.0,active,2024-03-16 18:45:11 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,13353,,2.0,Robbiati Luca,14,Luca,ROBBIATI,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8858,Final,2.0,FALL,1/4,5.36,1.0,12444.0,B,,,,,,,,,,,5367.0,active,2024-03-16 19:01:02 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,13353,,2.0,Robbiati Luca,14,Luca,ROBBIATI,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8858,Final,2.0,FALL,1/2,5.21,2.0,12444.0,B,,,,,,,,,,,5215.0,active,2024-03-16 19:12:02 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,13353,,2.0,Robbiati Luca,14,Luca,ROBBIATI,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8858,Final,2.0,FALL,Final,FALL,4.0,12443.0,A,,,,,,,,,,,0.0,active,2024-03-16 19:24:15 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,2845,,3.0,Dzienski Marcin,19,Marcin,DZIENSKI,POL,36,https://d1n1qj9geboqnb.cloudfront.net/flags/POL.png,8652,Qualification,8.0,5.49,,,,11783.0,A,,,,,,,,,,,5497.0,locked,2024-03-16 17:03:54 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,2845,,3.0,Dzienski Marcin,19,Marcin,DZIENSKI,POL,36,https://d1n1qj9geboqnb.cloudfront.net/flags/POL.png,8652,Qualification,8.0,5.49,,,,11784.0,B,,,,,,,,,,,5560.0,confirmed,2024-03-16 17:17:03 +00:00
/api/v1/events/1376/result/226,1376,full_results_url,IFSC European Cup Lublin 2024,SPEED Men,finished,2025-10-02 07:18:40 UTC,2026-04-22 08:28:24 UTC,,2845,,3.0,Dzienski Marcin,19,Marcin,DZIENSKI,POL,36,https://d1n1qj9geboqnb.cloudfront.net/flags/POL.png,8858,Final,3.0,5.29,1/8,5.37,0.0,12443.0,A,,,,,,,,,,,5376.0,active,2024-03-16 18:44:09 +00:00
