source_event_url,event_id,source_url_layer,event_name,dcat_name,dcat_status,dcat_status_as_of,dcat_ranking_as_of,cutoff_rank,category_round_id,round_kind,round_name,round_category,round_status,round_status_as_of,round_result_url,format_identifier,format,league_round_id,stage_id,stage_name,stage_kind,stage_status,stage_status_as_of,stage_results_url,route_id,route_name,route_startlist_url,route_results_url
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4258,boulder,Qualification,Men,finished,2021-04-09 08:37:35 UTC,/api/v1/category_rounds/4258/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,4098,1,/api/v1/routes/4098/startlist,
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4258,boulder,Qualification,Men,finished,2021-04-09 08:37:35 UTC,/api/v1/category_rounds/4258/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,4099,2,/api/v1/routes/4099/startlist,
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4258,boulder,Qualification,Men,finished,2021-04-09 08:37:35 UTC,/api/v1/category_rounds/4258/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,4100,3,/api/v1/routes/4100/startlist,
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4258,boulder,Qualification,Men,finished,2021-04-09 08:37:35 UTC,/api/v1/category_rounds/4258/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,4101,4,/api/v1/routes/4101/startlist,
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4258,boulder,Qualification,Men,finished,2021-04-09 08:37:35 UTC,/api/v1/category_rounds/4258/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,4102,5,/api/v1/routes/4102/startlist,
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4259,boulder,Semi-Final,Men,finished,2021-04-09 08:37:56 UTC,/api/v1/category_rounds/4259/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,4103,1,/api/v1/routes/4103/startlist,
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4259,boulder,Semi-Final,Men,finished,2021-04-09 08:37:56 UTC,/api/v1/category_rounds/4259/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,4104,2,/api/v1/routes/4104/startlist,
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4259,boulder,Semi-Final,Men,finished,2021-04-09 08:37:56 UTC,/api/v1/category_rounds/4259/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,4105,3,/api/v1/routes/4105/startlist,
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4259,boulder,Semi-Final,Men,finished,2021-04-09 08:37:56 UTC,/api/v1/category_rounds/4259/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,4106,4,/api/v1/routes/4106/startlist,
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4260,boulder,Final,Men,finished,2021-04-09 08:38:01 UTC,/api/v1/category_rounds/4260/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,3,,,,,,,4107,1,/api/v1/routes/4107/startlist,
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4260,boulder,Final,Men,finished,2021-04-09 08:38:01 UTC,/api/v1/category_rounds/4260/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,3,,,,,,,4108,2,/api/v1/routes/4108/startlist,
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4260,boulder,Final,Men,finished,2021-04-09 08:38:01 UTC,/api/v1/category_rounds/4260/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,3,,,,,,,4109,3,/api/v1/routes/4109/startlist,
/api/v1/events/985/result/3,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Men,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:40 UTC,,4260,boulder,Final,Men,finished,2021-04-09 08:38:01 UTC,/api/v1/category_rounds/4260/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,3,,,,,,,4110,4,/api/v1/routes/4110/startlist,
/api/v1/events/985/result/7,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Women,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:46 UTC,,4255,boulder,Qualification,Women,finished,2021-04-09 08:37:35 UTC,/api/v1/category_rounds/4255/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,4085,1,/api/v1/routes/4085/startlist,
/api/v1/events/985/result/7,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Women,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:46 UTC,,4255,boulder,Qualification,Women,finished,2021-04-09 08:37:35 UTC,/api/v1/category_rounds/4255/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,4086,2,/api/v1/routes/4086/startlist,
/api/v1/events/985/result/7,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Women,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:46 UTC,,4255,boulder,Qualification,Women,finished,2021-04-09 08:37:35 UTC,/api/v1/category_rounds/4255/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,4087,3,/api/v1/routes/4087/startlist,
/api/v1/events/985/result/7,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Women,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:46 UTC,,4255,boulder,Qualification,Women,finished,2021-04-09 08:37:35 UTC,/api/v1/category_rounds/4255/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,4088,4,/api/v1/routes/4088/startlist,
/api/v1/events/985/result/7,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Women,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:46 UTC,,4255,boulder,Qualification,Women,finished,2021-04-09 08:37:35 UTC,/api/v1/category_rounds/4255/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,4089,5,/api/v1/routes/4089/startlist,
/api/v1/events/985/result/7,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Women,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:46 UTC,,4256,boulder,Semi-Final,Women,finished,2021-04-09 08:37:56 UTC,/api/v1/category_rounds/4256/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,4090,1,/api/v1/routes/4090/startlist,
/api/v1/events/985/result/7,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Women,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:46 UTC,,4256,boulder,Semi-Final,Women,finished,2021-04-09 08:37:56 UTC,/api/v1/category_rounds/4256/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,4091,2,/api/v1/routes/4091/startlist,
/api/v1/events/985/result/7,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Women,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:46 UTC,,4256,boulder,Semi-Final,Women,finished,2021-04-09 08:37:56 UTC,/api/v1/category_rounds/4256/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,4092,3,/api/v1/routes/4092/startlist,
/api/v1/events/985/result/7,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Women,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:46 UTC,,4256,boulder,Semi-Final,Women,finished,2021-04-09 08:37:56 UTC,/api/v1/category_rounds/4256/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,4093,4,/api/v1/routes/4093/startlist,
/api/v1/events/985/result/7,985,full_results_url,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,BOULDER Women,finished,2025-10-02 07:18:28 UTC,2026-04-22 09:42:46 UTC,,4257,boulder,Final,Women,finished,2021-04-09 08:38:01 UTC,/api/v1/category_rounds/4257/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,3,,,,,,,4094,1,/api/v1/routes/4094/startlist,
