source_event_url,event_id,source_url_layer,event_name,dcat_name,dcat_status,dcat_status_as_of,dcat_ranking_as_of,cutoff_rank,category_round_id,round_kind,round_name,round_category,round_status,round_status_as_of,round_result_url,format_identifier,format,league_round_id,stage_id,stage_name,stage_kind,stage_status,stage_status_as_of,stage_results_url,route_id,route_name,route_startlist_url,route_results_url
/api/v1/events/1389/result/395,1389,full_results_url,Studio Bloc Masters 2024,BOULDER Men,registration_pending,2025-10-02 07:18:41 UTC,NA,,8850,boulder,Qualification,Men,pending,2024-01-10 08:02:09 UTC,/api/v1/category_rounds/8850/results,boulder_one_group_one_boulder_set,IFSC: 1 group,37,,,,,,,12393,1,/api/v1/routes/12393/startlist,
/api/v1/events/1389/result/395,1389,full_results_url,Studio Bloc Masters 2024,BOULDER Men,registration_pending,2025-10-02 07:18:41 UTC,NA,,8850,boulder,Qualification,Men,pending,2024-01-10 08:02:09 UTC,/api/v1/category_rounds/8850/results,boulder_one_group_one_boulder_set,IFSC: 1 group,37,,,,,,,12394,2,/api/v1/routes/12394/startlist,
/api/v1/events/1389/result/395,1389,full_results_url,Studio Bloc Masters 2024,BOULDER Men,registration_pending,2025-10-02 07:18:41 UTC,NA,,8850,boulder,Qualification,Men,pending,2024-01-10 08:02:09 UTC,/api/v1/category_rounds/8850/results,boulder_one_group_one_boulder_set,IFSC: 1 group,37,,,,,,,12395,3,/api/v1/routes/12395/startlist,
/api/v1/events/1389/result/395,1389,full_results_url,Studio Bloc Masters 2024,BOULDER Men,registration_pending,2025-10-02 07:18:41 UTC,NA,,8850,boulder,Qualification,Men,pending,2024-01-10 08:02:09 UTC,/api/v1/category_rounds/8850/results,boulder_one_group_one_boulder_set,IFSC: 1 group,37,,,,,,,12396,4,/api/v1/routes/12396/startlist,
/api/v1/events/1389/result/395,1389,full_results_url,Studio Bloc Masters 2024,BOULDER Men,registration_pending,2025-10-02 07:18:41 UTC,NA,,8850,boulder,Qualification,Men,pending,2024-01-10 08:02:09 UTC,/api/v1/category_rounds/8850/results,boulder_one_group_one_boulder_set,IFSC: 1 group,37,,,,,,,12397,5,/api/v1/routes/12397/startlist,
/api/v1/events/1389/result/415,1389,full_results_url,Studio Bloc Masters 2024,BOULDER Women,registration_pending,2025-10-02 07:18:41 UTC,NA,,8855,boulder,Qualification,Women,pending,2024-01-10 08:02:10 UTC,/api/v1/category_rounds/8855/results,boulder_one_group_one_boulder_set,IFSC: 1 group,37,,,,,,,12418,1,/api/v1/routes/12418/startlist,
/api/v1/events/1389/result/415,1389,full_results_url,Studio Bloc Masters 2024,BOULDER Women,registration_pending,2025-10-02 07:18:41 UTC,NA,,8855,boulder,Qualification,Women,pending,2024-01-10 08:02:10 UTC,/api/v1/category_rounds/8855/results,boulder_one_group_one_boulder_set,IFSC: 1 group,37,,,,,,,12419,2,/api/v1/routes/12419/startlist,
/api/v1/events/1389/result/415,1389,full_results_url,Studio Bloc Masters 2024,BOULDER Women,registration_pending,2025-10-02 07:18:41 UTC,NA,,8855,boulder,Qualification,Women,pending,2024-01-10 08:02:10 UTC,/api/v1/category_rounds/8855/results,boulder_one_group_one_boulder_set,IFSC: 1 group,37,,,,,,,12420,3,/api/v1/routes/12420/startlist,
/api/v1/events/1389/result/415,1389,full_results_url,Studio Bloc Masters 2024,BOULDER Women,registration_pending,2025-10-02 07:18:41 UTC,NA,,8855,boulder,Qualification,Women,pending,2024-01-10 08:02:10 UTC,/api/v1/category_rounds/8855/results,boulder_one_group_one_boulder_set,IFSC: 1 group,37,,,,,,,12421,4,/api/v1/routes/12421/startlist,
/api/v1/events/1389/result/415,1389,full_results_url,Studio Bloc Masters 2024,BOULDER Women,registration_pending,2025-10-02 07:18:41 UTC,NA,,8855,boulder,Qualification,Women,pending,2024-01-10 08:02:10 UTC,/api/v1/category_rounds/8855/results,boulder_one_group_one_boulder_set,IFSC: 1 group,37,,,,,,,12422,5,/api/v1/routes/12422/startlist,
