source_event_url,event_id,source_url_layer,event_name,dcat_name,dcat_status,dcat_status_as_of,dcat_ranking_as_of,cutoff_rank,athlete_id,squad_id,athlete_rank,athlete_name,bib_number,firstname,lastname,country,organisation_id,flag_url,category_round_id,round_name,round_rank,round_score,stage_name,stage_score,stage_rank,route_id,route_name,top,top_tries,zone,zone_tries,low_zone,low_zone_tries,points,score,plus,restarted,time_ms,ascent_status,ascent_modified
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2046,Qualification,1,5t7 5b5,,,,3136.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2046,Qualification,1,5t7 5b5,,,,3137.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2046,Qualification,1,5t7 5b5,,,,3138.0,,True,3.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2046,Qualification,1,5t7 5b5,,,,3139.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2046,Qualification,1,5t7 5b5,,,,3140.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2047,Semi-Final,2,3t3 4b4,,,,3141.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2047,Semi-Final,2,3t3 4b4,,,,3142.0,,False,0.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2047,Semi-Final,2,3t3 4b4,,,,3143.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2047,Semi-Final,2,3t3 4b4,,,,3144.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2048,Final,1,2t2 3b6,,,,3145.0,,False,0.0,False,0.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2048,Final,1,2t2 3b6,,,,3146.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2048,Final,1,2t2 3b6,,,,3147.0,,False,0.0,True,4.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,1214,,1,Schubert Jakob,41,Jakob,SCHUBERT,AUT,16.0,https://d1n1qj9geboqnb.cloudfront.net/flags/AUT.png,2048,Final,1,2t2 3b6,,,,3148.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,436,,2,Glairon Mondet Guillaume,53,Guillaume,GLAIRON MONDET,FRA,10.0,https://d1n1qj9geboqnb.cloudfront.net/flags/FRA.png,2046,Qualification,2,4t5 5b5,,,,3136.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,436,,2,Glairon Mondet Guillaume,53,Guillaume,GLAIRON MONDET,FRA,10.0,https://d1n1qj9geboqnb.cloudfront.net/flags/FRA.png,2046,Qualification,2,4t5 5b5,,,,3137.0,,True,2.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,436,,2,Glairon Mondet Guillaume,53,Guillaume,GLAIRON MONDET,FRA,10.0,https://d1n1qj9geboqnb.cloudfront.net/flags/FRA.png,2046,Qualification,2,4t5 5b5,,,,3138.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,436,,2,Glairon Mondet Guillaume,53,Guillaume,GLAIRON MONDET,FRA,10.0,https://d1n1qj9geboqnb.cloudfront.net/flags/FRA.png,2046,Qualification,2,4t5 5b5,,,,3139.0,,False,0.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,436,,2,Glairon Mondet Guillaume,53,Guillaume,GLAIRON MONDET,FRA,10.0,https://d1n1qj9geboqnb.cloudfront.net/flags/FRA.png,2046,Qualification,2,4t5 5b5,,,,3140.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,436,,2,Glairon Mondet Guillaume,53,Guillaume,GLAIRON MONDET,FRA,10.0,https://d1n1qj9geboqnb.cloudfront.net/flags/FRA.png,2047,Semi-Final,6,2t4 4b6,,,,3141.0,,True,1.0,True,1.0,,,,,False,False,,,
/api/v1/events/727/result/3,727,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",BOULDER Men,finished,2025-10-02 07:18:21 UTC,2026-04-22 10:39:46 UTC,,436,,2,Glairon Mondet Guillaume,53,Guillaume,GLAIRON MONDET,FRA,10.0,https://d1n1qj9geboqnb.cloudfront.net/flags/FRA.png,2047,Semi-Final,6,2t4 4b6,,,,3142.0,,False,0.0,True,3.0,,,,,False,False,,,
