source_event_url,event_id,source_url_layer,event_name,dcat_name,dcat_status,dcat_status_as_of,dcat_ranking_as_of,cutoff_rank,athlete_id,squad_id,athlete_rank,athlete_name,bib_number,firstname,lastname,country,organisation_id,flag_url,category_round_id,round_name,round_rank,round_score,stage_name,stage_score,stage_rank,route_id,route_name,top,top_tries,zone,zone_tries,low_zone,low_zone_tries,points,score,plus,restarted,time_ms,ascent_status,ascent_modified
/api/v1/events/1332/result/234,1332,full_results_url,IFSC Europe - Continental Youth Cup (S) - Tarnów (POL) 2023,SPEED Juniors Male,finished,2025-10-02 07:18:39 UTC,2026-04-22 08:40:21 UTC,,11607,,1.0,Rontini Marco,75,Marco,RONTINI,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,7929,Qualification,4.0,5.93,,,,9593.0,A,,,,,,,,,,,5939.0,confirmed,2023-04-02 11:47:33 +00:00
/api/v1/events/1332/result/234,1332,full_results_url,IFSC Europe - Continental Youth Cup (S) - Tarnów (POL) 2023,SPEED Juniors Male,finished,2025-10-02 07:18:39 UTC,2026-04-22 08:40:21 UTC,,11607,,1.0,Rontini Marco,75,Marco,RONTINI,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,7929,Qualification,4.0,5.93,,,,9594.0,B,,,,,,,,,,,6753.0,confirmed,2023-04-02 11:41:14 +00:00
/api/v1/events/1332/result/234,1332,full_results_url,IFSC Europe - Continental Youth Cup (S) - Tarnów (POL) 2023,SPEED Juniors Male,finished,2025-10-02 07:18:39 UTC,2026-04-22 08:40:21 UTC,,11607,,1.0,Rontini Marco,75,Marco,RONTINI,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8078,Final,1.0,5.75,1/4,5.79,0.0,9759.0,A,,,,,,,,,,,5795.0,confirmed,2023-04-02 13:23:06 +00:00
/api/v1/events/1332/result/234,1332,full_results_url,IFSC Europe - Continental Youth Cup (S) - Tarnów (POL) 2023,SPEED Juniors Male,finished,2025-10-02 07:18:39 UTC,2026-04-22 08:40:21 UTC,,11607,,1.0,Rontini Marco,75,Marco,RONTINI,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8078,Final,1.0,5.75,1/2,6.01,1.0,9760.0,B,,,,,,,,,,,6016.0,confirmed,2023-04-02 14:26:07 +00:00
/api/v1/events/1332/result/234,1332,full_results_url,IFSC Europe - Continental Youth Cup (S) - Tarnów (POL) 2023,SPEED Juniors Male,finished,2025-10-02 07:18:39 UTC,2026-04-22 08:40:21 UTC,,11607,,1.0,Rontini Marco,75,Marco,RONTINI,ITA,13,https://d1n1qj9geboqnb.cloudfront.net/flags/ITA.png,8078,Final,1.0,5.75,Final,5.75,3.0,9759.0,A,,,,,,,,,,,5754.0,confirmed,2023-04-02 14:45:41 +00:00
/api/v1/events/1332/result/234,1332,full_results_url,IFSC Europe - Continental Youth Cup (S) - Tarnów (POL) 2023,SPEED Juniors Male,finished,2025-10-02 07:18:39 UTC,2026-04-22 08:40:21 UTC,,11738,,2.0,Mozolevych Denys,70,Denys,MOZOLEVYCH,UKR,18,https://d1n1qj9geboqnb.cloudfront.net/flags/UKR.png,7929,Qualification,3.0,5.88,,,,9593.0,A,,,,,,,,,,,6004.0,confirmed,2023-04-02 11:43:59 +00:00
/api/v1/events/1332/result/234,1332,full_results_url,IFSC Europe - Continental Youth Cup (S) - Tarnów (POL) 2023,SPEED Juniors Male,finished,2025-10-02 07:18:39 UTC,2026-04-22 08:40:21 UTC,,11738,,2.0,Mozolevych Denys,70,Denys,MOZOLEVYCH,UKR,18,https://d1n1qj9geboqnb.cloudfront.net/flags/UKR.png,7929,Qualification,3.0,5.88,,,,9594.0,B,,,,,,,,,,,5884.0,confirmed,2023-04-02 11:51:09 +00:00
/api/v1/events/1332/result/234,1332,full_results_url,IFSC Europe - Continental Youth Cup (S) - Tarnów (POL) 2023,SPEED Juniors Male,finished,2025-10-02 07:18:39 UTC,2026-04-22 08:40:21 UTC,,11738,,2.0,Mozolevych Denys,70,Denys,MOZOLEVYCH,UKR,18,https://d1n1qj9geboqnb.cloudfront.net/flags/UKR.png,8078,Final,2.0,5.81,1/4,5.98,0.0,9759.0,A,,,,,,,,,,,5982.0,confirmed,2023-04-02 14:05:45 +00:00
/api/v1/events/1332/result/234,1332,full_results_url,IFSC Europe - Continental Youth Cup (S) - Tarnów (POL) 2023,SPEED Juniors Male,finished,2025-10-02 07:18:39 UTC,2026-04-22 08:40:21 UTC,,11738,,2.0,Mozolevych Denys,70,Denys,MOZOLEVYCH,UKR,18,https://d1n1qj9geboqnb.cloudfront.net/flags/UKR.png,8078,Final,2.0,5.81,1/2,5.98,1.0,9760.0,B,,,,,,,,,,,5985.0,confirmed,2023-04-02 14:27:15 +00:00
/api/v1/events/1332/result/234,1332,full_results_url,IFSC Europe - Continental Youth Cup (S) - Tarnów (POL) 2023,SPEED Juniors Male,finished,2025-10-02 07:18:39 UTC,2026-04-22 08:40:21 UTC,,11738,,2.0,Mozolevych Denys,70,Denys,MOZOLEVYCH,UKR,18,https://d1n1qj9geboqnb.cloudfront.net/flags/UKR.png,8078,Final,2.0,5.81,Final,5.81,3.0,9760.0,B,,,,,,,,,,,5810.0,confirmed,2023-04-02 14:45:47 +00:00
