source_event_url,event_id,source_url_layer,event_name,dcat_name,dcat_status,dcat_status_as_of,dcat_ranking_as_of,cutoff_rank,category_round_id,round_kind,round_name,round_category,round_status,round_status_as_of,round_result_url,format_identifier,format,league_round_id,stage_id,stage_name,stage_kind,stage_status,stage_status_as_of,stage_results_url,route_id,route_name,route_startlist_url,route_results_url
/api/v1/events/789/result/3,789,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",BOULDER Men,finished,2025-10-02 07:18:22 UTC,2026-04-22 10:28:05 UTC,,2523,boulder,Qualification,Men,finished,2021-04-09 08:14:41 UTC,/api/v1/category_rounds/2523/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,3318,1,/api/v1/routes/3318/startlist,
/api/v1/events/789/result/3,789,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",BOULDER Men,finished,2025-10-02 07:18:22 UTC,2026-04-22 10:28:05 UTC,,2523,boulder,Qualification,Men,finished,2021-04-09 08:14:41 UTC,/api/v1/category_rounds/2523/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,3319,2,/api/v1/routes/3319/startlist,
/api/v1/events/789/result/3,789,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",BOULDER Men,finished,2025-10-02 07:18:22 UTC,2026-04-22 10:28:05 UTC,,2523,boulder,Qualification,Men,finished,2021-04-09 08:14:41 UTC,/api/v1/category_rounds/2523/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,3320,3,/api/v1/routes/3320/startlist,
/api/v1/events/789/result/3,789,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",BOULDER Men,finished,2025-10-02 07:18:22 UTC,2026-04-22 10:28:05 UTC,,2523,boulder,Qualification,Men,finished,2021-04-09 08:14:41 UTC,/api/v1/category_rounds/2523/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,3321,4,/api/v1/routes/3321/startlist,
/api/v1/events/789/result/3,789,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",BOULDER Men,finished,2025-10-02 07:18:22 UTC,2026-04-22 10:28:05 UTC,,2523,boulder,Qualification,Men,finished,2021-04-09 08:14:41 UTC,/api/v1/category_rounds/2523/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,3322,5,/api/v1/routes/3322/startlist,
/api/v1/events/789/result/3,789,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",BOULDER Men,finished,2025-10-02 07:18:22 UTC,2026-04-22 10:28:05 UTC,,2524,boulder,Semi-Final,Men,finished,2021-04-09 08:14:47 UTC,/api/v1/category_rounds/2524/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,3323,1,/api/v1/routes/3323/startlist,
/api/v1/events/789/result/3,789,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",BOULDER Men,finished,2025-10-02 07:18:22 UTC,2026-04-22 10:28:05 UTC,,2524,boulder,Semi-Final,Men,finished,2021-04-09 08:14:47 UTC,/api/v1/category_rounds/2524/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,3324,2,/api/v1/routes/3324/startlist,
/api/v1/events/789/result/3,789,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",BOULDER Men,finished,2025-10-02 07:18:22 UTC,2026-04-22 10:28:05 UTC,,2524,boulder,Semi-Final,Men,finished,2021-04-09 08:14:47 UTC,/api/v1/category_rounds/2524/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,3325,3,/api/v1/routes/3325/startlist,
/api/v1/events/789/result/3,789,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",BOULDER Men,finished,2025-10-02 07:18:22 UTC,2026-04-22 10:28:05 UTC,,2524,boulder,Semi-Final,Men,finished,2021-04-09 08:14:47 UTC,/api/v1/category_rounds/2524/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,3326,4,/api/v1/routes/3326/startlist,
/api/v1/events/789/result/3,789,full_results_url,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",BOULDER Men,finished,2025-10-02 07:18:22 UTC,2026-04-22 10:28:05 UTC,,2525,boulder,Final,Men,finished,2021-04-09 08:14:52 UTC,/api/v1/category_rounds/2525/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,3,,,,,,,3327,1,/api/v1/routes/3327/startlist,
