source_event_url,event_id,source_url_layer,event_name,dcat_name,dcat_status,dcat_status_as_of,dcat_ranking_as_of,cutoff_rank,category_round_id,round_kind,round_name,round_category,round_status,round_status_as_of,round_result_url,format_identifier,format,league_round_id,stage_id,stage_name,stage_kind,stage_status,stage_status_as_of,stage_results_url,route_id,route_name,route_startlist_url,route_results_url
/api/v1/events/608/result/2,608,full_results_url,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,SPEED Men,finished,2025-10-02 07:18:18 UTC,2026-04-22 11:01:46 UTC,,1358,speed,Final,Men,finished,2024-01-17 07:28:20 UTC,/api/v1/category_rounds/1358/results,speed_elimination_ifsc,IFSC 2021: Elimination,3,,,,,,,1953,A,/api/v1/routes/1953/startlist,
/api/v1/events/608/result/2,608,full_results_url,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,SPEED Men,finished,2025-10-02 07:18:18 UTC,2026-04-22 11:01:46 UTC,,1358,speed,Final,Men,finished,2024-01-17 07:28:20 UTC,/api/v1/category_rounds/1358/results,speed_elimination_ifsc,IFSC 2021: Elimination,3,,,,,,,1954,B,/api/v1/routes/1954/startlist,
/api/v1/events/608/result/6,608,full_results_url,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,SPEED Women,finished,2025-10-02 07:18:18 UTC,2026-04-22 11:01:49 UTC,,1356,speed,Final,Women,finished,2024-01-17 07:28:21 UTC,/api/v1/category_rounds/1356/results,speed_elimination_ifsc,IFSC 2021: Elimination,3,,,,,,,1955,A,/api/v1/routes/1955/startlist,
/api/v1/events/608/result/6,608,full_results_url,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,SPEED Women,finished,2025-10-02 07:18:18 UTC,2026-04-22 11:01:49 UTC,,1356,speed,Final,Women,finished,2024-01-17 07:28:21 UTC,/api/v1/category_rounds/1356/results,speed_elimination_ifsc,IFSC 2021: Elimination,3,,,,,,,1956,B,/api/v1/routes/1956/startlist,
/api/v1/events/609/result/3,609,full_results_url,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,BOULDER Men,finished,2025-10-02 07:18:18 UTC,2026-04-22 11:01:52 UTC,,1362,boulder,Qualification,Men,finished,2021-04-09 07:57:19 UTC,/api/v1/category_rounds/1362/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,2698,1,/api/v1/routes/2698/startlist,
/api/v1/events/609/result/3,609,full_results_url,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,BOULDER Men,finished,2025-10-02 07:18:18 UTC,2026-04-22 11:01:52 UTC,,1362,boulder,Qualification,Men,finished,2021-04-09 07:57:19 UTC,/api/v1/category_rounds/1362/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,2699,2,/api/v1/routes/2699/startlist,
/api/v1/events/609/result/3,609,full_results_url,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,BOULDER Men,finished,2025-10-02 07:18:18 UTC,2026-04-22 11:01:52 UTC,,1362,boulder,Qualification,Men,finished,2021-04-09 07:57:19 UTC,/api/v1/category_rounds/1362/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,2700,3,/api/v1/routes/2700/startlist,
/api/v1/events/609/result/3,609,full_results_url,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,BOULDER Men,finished,2025-10-02 07:18:18 UTC,2026-04-22 11:01:52 UTC,,1362,boulder,Qualification,Men,finished,2021-04-09 07:57:19 UTC,/api/v1/category_rounds/1362/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,2701,4,/api/v1/routes/2701/startlist,
/api/v1/events/609/result/3,609,full_results_url,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,BOULDER Men,finished,2025-10-02 07:18:18 UTC,2026-04-22 11:01:52 UTC,,1362,boulder,Qualification,Men,finished,2021-04-09 07:57:19 UTC,/api/v1/category_rounds/1362/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,1,,,,,,,2702,5,/api/v1/routes/2702/startlist,
/api/v1/events/609/result/3,609,full_results_url,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,BOULDER Men,finished,2025-10-02 07:18:18 UTC,2026-04-22 11:01:52 UTC,,1363,boulder,Semi-Final,Men,finished,2021-04-09 07:57:33 UTC,/api/v1/category_rounds/1363/results,boulder_legacy,Translation missing: en.round_types.boulder_legacy,2,,,,,,,2703,1,/api/v1/routes/2703/startlist,
