source_event_url,event_id,source_url_layer,event_name,dcat_name,dcat_status,dcat_status_as_of,dcat_ranking_as_of,cutoff_rank,category_round_id,round_kind,round_name,round_category,round_status,round_status_as_of,round_result_url,format_identifier,format,league_round_id,stage_id,stage_name,stage_kind,stage_status,stage_status_as_of,stage_results_url,route_id,route_name,route_startlist_url,route_results_url
/api/v1/events/1492/result/313,1492,full_results_url,Olympic Games LA28,LEAD Men,registration_pending,2025-11-24 13:32:44 UTC,NA,,10472,lead,Qualification,Men,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10472/results,lead_one_group_two_routes,IFSC: 2 routes,31,,,,,,,18117,1,/api/v1/routes/18117/startlist,/api/v1/routes/18117/results
/api/v1/events/1492/result/313,1492,full_results_url,Olympic Games LA28,LEAD Men,registration_pending,2025-11-24 13:32:44 UTC,NA,,10472,lead,Qualification,Men,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10472/results,lead_one_group_two_routes,IFSC: 2 routes,31,,,,,,,18118,2,/api/v1/routes/18118/startlist,/api/v1/routes/18118/results
/api/v1/events/1492/result/333,1492,full_results_url,Olympic Games LA28,LEAD Women,registration_pending,2025-11-24 13:32:44 UTC,NA,,10473,lead,Qualification,Women,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10473/results,lead_one_group_two_routes,IFSC: 2 routes,31,,,,,,,18119,1,/api/v1/routes/18119/startlist,/api/v1/routes/18119/results
/api/v1/events/1492/result/333,1492,full_results_url,Olympic Games LA28,LEAD Women,registration_pending,2025-11-24 13:32:44 UTC,NA,,10473,lead,Qualification,Women,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10473/results,lead_one_group_two_routes,IFSC: 2 routes,31,,,,,,,18120,2,/api/v1/routes/18120/startlist,/api/v1/routes/18120/results
/api/v1/events/1492/result/314,1492,full_results_url,Olympic Games LA28,SPEED Men,registration_pending,2025-11-24 13:32:44 UTC,NA,,10474,speed,Qualification,Men,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10474/results,speed_staggered,IFSC: Qualification,31,,,,,,,18121,A,/api/v1/routes/18121/startlist,
/api/v1/events/1492/result/314,1492,full_results_url,Olympic Games LA28,SPEED Men,registration_pending,2025-11-24 13:32:44 UTC,NA,,10474,speed,Qualification,Men,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10474/results,speed_staggered,IFSC: Qualification,31,,,,,,,18122,B,/api/v1/routes/18122/startlist,
/api/v1/events/1492/result/334,1492,full_results_url,Olympic Games LA28,SPEED Women,registration_pending,2025-11-24 13:32:44 UTC,NA,,10475,speed,Qualification,Women,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10475/results,speed_staggered,IFSC: Qualification,31,,,,,,,18123,A,/api/v1/routes/18123/startlist,
/api/v1/events/1492/result/334,1492,full_results_url,Olympic Games LA28,SPEED Women,registration_pending,2025-11-24 13:32:44 UTC,NA,,10475,speed,Qualification,Women,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10475/results,speed_staggered,IFSC: Qualification,31,,,,,,,18124,B,/api/v1/routes/18124/startlist,
/api/v1/events/1492/result/315,1492,full_results_url,Olympic Games LA28,BOULDER Men,registration_pending,2025-11-24 13:32:44 UTC,NA,,10476,boulder,Qualification,Men,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10476/results,boulder_one_group_ifsc_2025,IFSC: 1 group 2025 (points),31,,,,,,,18125,1,/api/v1/routes/18125/startlist,
/api/v1/events/1492/result/315,1492,full_results_url,Olympic Games LA28,BOULDER Men,registration_pending,2025-11-24 13:32:44 UTC,NA,,10476,boulder,Qualification,Men,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10476/results,boulder_one_group_ifsc_2025,IFSC: 1 group 2025 (points),31,,,,,,,18126,2,/api/v1/routes/18126/startlist,
/api/v1/events/1492/result/315,1492,full_results_url,Olympic Games LA28,BOULDER Men,registration_pending,2025-11-24 13:32:44 UTC,NA,,10476,boulder,Qualification,Men,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10476/results,boulder_one_group_ifsc_2025,IFSC: 1 group 2025 (points),31,,,,,,,18127,3,/api/v1/routes/18127/startlist,
/api/v1/events/1492/result/315,1492,full_results_url,Olympic Games LA28,BOULDER Men,registration_pending,2025-11-24 13:32:44 UTC,NA,,10476,boulder,Qualification,Men,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10476/results,boulder_one_group_ifsc_2025,IFSC: 1 group 2025 (points),31,,,,,,,18128,4,/api/v1/routes/18128/startlist,
/api/v1/events/1492/result/315,1492,full_results_url,Olympic Games LA28,BOULDER Men,registration_pending,2025-11-24 13:32:44 UTC,NA,,10476,boulder,Qualification,Men,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10476/results,boulder_one_group_ifsc_2025,IFSC: 1 group 2025 (points),31,,,,,,,18129,5,/api/v1/routes/18129/startlist,
/api/v1/events/1492/result/335,1492,full_results_url,Olympic Games LA28,BOULDER Women,registration_pending,2025-11-24 13:32:44 UTC,NA,,10477,boulder,Qualification,Women,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10477/results,boulder_one_group_ifsc_2025,IFSC: 1 group 2025 (points),31,,,,,,,18130,1,/api/v1/routes/18130/startlist,
/api/v1/events/1492/result/335,1492,full_results_url,Olympic Games LA28,BOULDER Women,registration_pending,2025-11-24 13:32:44 UTC,NA,,10477,boulder,Qualification,Women,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10477/results,boulder_one_group_ifsc_2025,IFSC: 1 group 2025 (points),31,,,,,,,18131,2,/api/v1/routes/18131/startlist,
/api/v1/events/1492/result/335,1492,full_results_url,Olympic Games LA28,BOULDER Women,registration_pending,2025-11-24 13:32:44 UTC,NA,,10477,boulder,Qualification,Women,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10477/results,boulder_one_group_ifsc_2025,IFSC: 1 group 2025 (points),31,,,,,,,18132,3,/api/v1/routes/18132/startlist,
/api/v1/events/1492/result/335,1492,full_results_url,Olympic Games LA28,BOULDER Women,registration_pending,2025-11-24 13:32:44 UTC,NA,,10477,boulder,Qualification,Women,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10477/results,boulder_one_group_ifsc_2025,IFSC: 1 group 2025 (points),31,,,,,,,18133,4,/api/v1/routes/18133/startlist,
/api/v1/events/1492/result/335,1492,full_results_url,Olympic Games LA28,BOULDER Women,registration_pending,2025-11-24 13:32:44 UTC,NA,,10477,boulder,Qualification,Women,pending,2025-11-24 13:32:44 UTC,/api/v1/category_rounds/10477/results,boulder_one_group_ifsc_2025,IFSC: 1 group 2025 (points),31,,,,,,,18134,5,/api/v1/routes/18134/startlist,
/api/v1/events/1493/result/313,1493,full_results_url,Paralympic Games LA28,LEAD Men,registration_pending,2025-11-24 14:38:54 UTC,NA,,10478,lead,Qualification,Men,pending,2025-11-24 14:38:54 UTC,/api/v1/category_rounds/10478/results,lead_one_group_two_routes,IFSC: 2 routes,31,,,,,,,18135,1,/api/v1/routes/18135/startlist,/api/v1/routes/18135/results
/api/v1/events/1493/result/313,1493,full_results_url,Paralympic Games LA28,LEAD Men,registration_pending,2025-11-24 14:38:54 UTC,NA,,10478,lead,Qualification,Men,pending,2025-11-24 14:38:54 UTC,/api/v1/category_rounds/10478/results,lead_one_group_two_routes,IFSC: 2 routes,31,,,,,,,18136,2,/api/v1/routes/18136/startlist,/api/v1/routes/18136/results
/api/v1/events/1493/result/333,1493,full_results_url,Paralympic Games LA28,LEAD Women,registration_pending,2025-11-24 14:38:54 UTC,NA,,10479,lead,Qualification,Women,pending,2025-11-24 14:38:54 UTC,/api/v1/category_rounds/10479/results,lead_one_group_two_routes,IFSC: 2 routes,31,,,,,,,18137,1,/api/v1/routes/18137/startlist,/api/v1/routes/18137/results
/api/v1/events/1493/result/333,1493,full_results_url,Paralympic Games LA28,LEAD Women,registration_pending,2025-11-24 14:38:54 UTC,NA,,10479,lead,Qualification,Women,pending,2025-11-24 14:38:54 UTC,/api/v1/category_rounds/10479/results,lead_one_group_two_routes,IFSC: 2 routes,31,,,,,,,18138,2,/api/v1/routes/18138/startlist,/api/v1/routes/18138/results
