source_event_url,event_id,source_url_layer,event_name,dcat_name,dcat_status,dcat_status_as_of,dcat_ranking_as_of,cutoff_rank,category_round_id,round_kind,round_name,round_category,round_status,round_status_as_of,round_result_url,format_identifier,format,league_round_id,stage_id,stage_name,stage_kind,stage_status,stage_status_as_of,stage_results_url,route_id,route_name,route_startlist_url,route_results_url
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,487,combined,Qualification,Men,finished,2020-02-29 03:09:31 UTC,/api/v1/category_rounds/487/results,sbl_qualification,Speed Boulder Lead Qualification,1,13.0,,speed,finished,2020-02-29 03:09:31 UTC,/api/v1/combined_stages/13/results,257,A,/api/v1/routes/257/startlist,
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,487,combined,Qualification,Men,finished,2020-02-29 03:09:31 UTC,/api/v1/category_rounds/487/results,sbl_qualification,Speed Boulder Lead Qualification,1,13.0,,speed,finished,2020-02-29 03:09:31 UTC,/api/v1/combined_stages/13/results,258,B,/api/v1/routes/258/startlist,
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,487,combined,Qualification,Men,finished,2020-02-29 03:09:31 UTC,/api/v1/category_rounds/487/results,sbl_qualification,Speed Boulder Lead Qualification,1,14.0,,boulder,finished,2020-02-29 03:09:31 UTC,/api/v1/combined_stages/14/results,259,A,/api/v1/routes/259/startlist,
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,487,combined,Qualification,Men,finished,2020-02-29 03:09:31 UTC,/api/v1/category_rounds/487/results,sbl_qualification,Speed Boulder Lead Qualification,1,14.0,,boulder,finished,2020-02-29 03:09:31 UTC,/api/v1/combined_stages/14/results,260,B,/api/v1/routes/260/startlist,
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,487,combined,Qualification,Men,finished,2020-02-29 03:09:31 UTC,/api/v1/category_rounds/487/results,sbl_qualification,Speed Boulder Lead Qualification,1,14.0,,boulder,finished,2020-02-29 03:09:31 UTC,/api/v1/combined_stages/14/results,261,C,/api/v1/routes/261/startlist,
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,487,combined,Qualification,Men,finished,2020-02-29 03:09:31 UTC,/api/v1/category_rounds/487/results,sbl_qualification,Speed Boulder Lead Qualification,1,14.0,,boulder,finished,2020-02-29 03:09:31 UTC,/api/v1/combined_stages/14/results,262,D,/api/v1/routes/262/startlist,
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,487,combined,Qualification,Men,finished,2020-02-29 03:09:31 UTC,/api/v1/category_rounds/487/results,sbl_qualification,Speed Boulder Lead Qualification,1,15.0,,lead,finished,2020-02-29 03:09:31 UTC,/api/v1/combined_stages/15/results,263,A,/api/v1/routes/263/startlist,/api/v1/routes/263/results
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,6020,combined,Final,Men,active,2020-02-29 03:13:53 UTC,/api/v1/category_rounds/6020/results,sbl_final,Speed Boulder Lead Final,3,327.0,,speed,finished,2024-01-17 07:09:46 UTC,/api/v1/combined_stages/327/results,653,A,/api/v1/routes/653/startlist,
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,6020,combined,Final,Men,active,2020-02-29 03:13:53 UTC,/api/v1/category_rounds/6020/results,sbl_final,Speed Boulder Lead Final,3,327.0,,speed,finished,2024-01-17 07:09:46 UTC,/api/v1/combined_stages/327/results,654,B,/api/v1/routes/654/startlist,
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,6020,combined,Final,Men,active,2020-02-29 03:13:53 UTC,/api/v1/category_rounds/6020/results,sbl_final,Speed Boulder Lead Final,3,328.0,,boulder,finished,2020-03-02 00:06:45 UTC,/api/v1/combined_stages/328/results,655,A,/api/v1/routes/655/startlist,
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,6020,combined,Final,Men,active,2020-02-29 03:13:53 UTC,/api/v1/category_rounds/6020/results,sbl_final,Speed Boulder Lead Final,3,328.0,,boulder,finished,2020-03-02 00:06:45 UTC,/api/v1/combined_stages/328/results,656,B,/api/v1/routes/656/startlist,
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,6020,combined,Final,Men,active,2020-02-29 03:13:53 UTC,/api/v1/category_rounds/6020/results,sbl_final,Speed Boulder Lead Final,3,328.0,,boulder,finished,2020-03-02 00:06:45 UTC,/api/v1/combined_stages/328/results,657,C,/api/v1/routes/657/startlist,
/api/v1/events/70/result/4,70,full_results_url,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,COMBINED Men,finished,2025-10-02 07:18:06 UTC,2026-04-22 09:14:30 UTC,,6020,combined,Final,Men,active,2020-02-29 03:13:53 UTC,/api/v1/category_rounds/6020/results,sbl_final,Speed Boulder Lead Final,3,329.0,,lead,finished,2020-03-02 01:28:47 UTC,/api/v1/combined_stages/329/results,658,A,/api/v1/routes/658/startlist,/api/v1/routes/658/results
