ranking_category_id,ranking_category,dcat_name,discipline_kind,ranking_name,ranking_id,ranking_from,ranking_to,continental_council_ranking_url,athlete_id,athlete_name,firstname,lastname,federation_id,country,athlete_rank,athlete_score,photo_url,event_id,event_discipline_id,event_discipline_kind,event_rank,event_name,event_start_date,event_end_date,field_factor,gained_pts,original_pts,included
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12340,RÂPĂ Darius,Darius,RÂPĂ,33,ROU,73,51.32,,1414,1727,lead,52,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,6.66,6.66,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12340,RÂPĂ Darius,Darius,RÂPĂ,33,ROU,73,51.32,,1412,1725,lead,55,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,6.0,6.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12340,RÂPĂ Darius,Darius,RÂPĂ,33,ROU,73,51.32,,1427,1743,lead,19,IFSC European Cup Campitello di Fassa 2025,2025-06-20T22:00:00.000Z,2025-06-22T21:59:00.000Z,0.1375,0,0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,13626,YAO Jinwei,Jinwei,YAO,37,CHN,74,48.0,,1417,1731,lead,45,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,22.0,22.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,13626,YAO Jinwei,Jinwei,YAO,37,CHN,74,48.0,,1412,1725,lead,44,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,11.0,11.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,13626,YAO Jinwei,Jinwei,YAO,37,CHN,74,48.0,,1454,1771,lead,48,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,9.0,9.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,13626,YAO Jinwei,Jinwei,YAO,37,CHN,74,48.0,,1414,1727,lead,55,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,6.0,6.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12237,BUTTERWORTH Samuel,Samuel,BUTTERWORTH,11,GBR,75,47.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/yvzxt8czeh58fbvhh7xac9mujyz3,1416,1730,lead,37,IFSC World Cup Koper 2025,2025-09-04T22:00:00.000Z,2025-09-06T21:59:00.000Z,1.0,19.0,19.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12237,BUTTERWORTH Samuel,Samuel,BUTTERWORTH,11,GBR,75,47.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/yvzxt8czeh58fbvhh7xac9mujyz3,1412,1725,lead,43,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,12.0,12.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12237,BUTTERWORTH Samuel,Samuel,BUTTERWORTH,11,GBR,75,47.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/yvzxt8czeh58fbvhh7xac9mujyz3,1414,1727,lead,50,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,8.0,8.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12237,BUTTERWORTH Samuel,Samuel,BUTTERWORTH,11,GBR,75,47.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/yvzxt8czeh58fbvhh7xac9mujyz3,1454,1771,lead,50,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,8.0,8.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,1418,POTUCEK Simon,Simon,POTUCEK,17,CZE,76,45.0,,1428,1744,lead,5,IFSC European Cup Ostermundigen 2025,2025-07-03T22:00:00.000Z,2025-07-05T21:59:00.000Z,0.1375,45,45,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,1418,POTUCEK Simon,Simon,POTUCEK,17,CZE,76,45.0,,1427,1743,lead,17,IFSC European Cup Campitello di Fassa 2025,2025-06-20T22:00:00.000Z,2025-06-22T21:59:00.000Z,0.1375,0,0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,1418,POTUCEK Simon,Simon,POTUCEK,17,CZE,76,45.0,,1449,1766,lead,17,IFSC European Cup Toulouse-Tournefeuille 2025,2025-10-30T23:00:00.000Z,2025-11-01T22:59:00.000Z,0.1375,0,0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,11576,BOLDRINI Luca,Luca,BOLDRINI,13,ITA,76,45.0,,1449,1766,lead,5,IFSC European Cup Toulouse-Tournefeuille 2025,2025-10-30T23:00:00.000Z,2025-11-01T22:59:00.000Z,0.1375,45,45,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12074,FOROUGHIAN Radin,Radin,FOROUGHIAN,49,IRI,78,42.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/2clen0vlif2k752abqoio0nieq0a,1469,1794,lead,7,IFSC Asian Cup Almaty 2025,2025-08-28T19:00:00.000Z,2025-08-31T18:59:00.000Z,0.15,28,28,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12074,FOROUGHIAN Radin,Radin,FOROUGHIAN,49,IRI,78,42.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/2clen0vlif2k752abqoio0nieq0a,1417,1731,lead,53,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,14.0,14.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,320,COLLIN Nicolas,Nicolas,COLLIN,9,BEL,79,41.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/0wvyijhj0gxaotfcosok2ca5sn7z,1417,1731,lead,46,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,20.0,20.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,320,COLLIN Nicolas,Nicolas,COLLIN,9,BEL,79,41.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/0wvyijhj0gxaotfcosok2ca5sn7z,1416,1730,lead,52,IFSC World Cup Koper 2025,2025-09-04T22:00:00.000Z,2025-09-06T21:59:00.000Z,1.0,7.0,7.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,320,COLLIN Nicolas,Nicolas,COLLIN,9,BEL,79,41.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/0wvyijhj0gxaotfcosok2ca5sn7z,1412,1725,lead,53,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,7.0,7.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,320,COLLIN Nicolas,Nicolas,COLLIN,9,BEL,79,41.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/0wvyijhj0gxaotfcosok2ca5sn7z,1454,1771,lead,51,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,7.0,7.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,1646,MCNAMEE Guy,Guy,MCNAMEE,19,CAN,79,41.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/iqml83qvurdsh9g9mfnulm972v6i,1465,1785,lead,5,IFSC Pan American Cup Armenia 2025,2025-11-22T05:00:00.000Z,2025-11-28T04:59:00.000Z,0.125,41,41,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,1274,SCHERZ Stefan,Stefan,SCHERZ,16,AUT,81,40.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/zgm88qnalnh2gmvvtztdzbtk4ma6,1414,1727,lead,40,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,14.5,14.5,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,1274,SCHERZ Stefan,Stefan,SCHERZ,16,AUT,81,40.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/zgm88qnalnh2gmvvtztdzbtk4ma6,1416,1730,lead,44,IFSC World Cup Koper 2025,2025-09-04T22:00:00.000Z,2025-09-06T21:59:00.000Z,1.0,11.0,11.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,1274,SCHERZ Stefan,Stefan,SCHERZ,16,AUT,81,40.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/zgm88qnalnh2gmvvtztdzbtk4ma6,1454,1771,lead,49,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,8.0,8.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,1274,SCHERZ Stefan,Stefan,SCHERZ,16,AUT,81,40.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/zgm88qnalnh2gmvvtztdzbtk4ma6,1412,1725,lead,52,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,7.0,7.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,547,JENFT Paul,Paul,JENFT,10,FRA,82,38.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/84js5tt7ogsd2xnow56v5bchwo86,1414,1727,lead,36,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,24.0,24.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,547,JENFT Paul,Paul,JENFT,10,FRA,82,38.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/84js5tt7ogsd2xnow56v5bchwo86,1412,1725,lead,41,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,14.0,14.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,14975,HU Junzhe,Junzhe,HU,37,CHN,83,35.0,,1515,1855,lead,14,World Climbing Asia Championship Meishan 2026,2026-04-07T16:00:00.000Z,2026-04-12T15:59:00.000Z,0.275,35,35,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,11847,BAUDRAND Oscar,Oscar,BAUDRAND,19,CAN,84,31.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/12s2wlhwqtujjcdv67hvy2vgy9a9,1414,1727,lead,42,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,13.0,13.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,11847,BAUDRAND Oscar,Oscar,BAUDRAND,19,CAN,84,31.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/12s2wlhwqtujjcdv67hvy2vgy9a9,1417,1731,lead,60,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,8.0,8.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,11847,BAUDRAND Oscar,Oscar,BAUDRAND,19,CAN,84,31.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/12s2wlhwqtujjcdv67hvy2vgy9a9,1412,1725,lead,50,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,7.5,7.5,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,11847,BAUDRAND Oscar,Oscar,BAUDRAND,19,CAN,84,31.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/12s2wlhwqtujjcdv67hvy2vgy9a9,1454,1771,lead,64,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,3.0,3.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,17264,Fuhrer Anderson,Anderson,FUHRER,20,USA,85,31.0,,1465,1785,lead,6,IFSC Pan American Cup Armenia 2025,2025-11-22T05:00:00.000Z,2025-11-28T04:59:00.000Z,0.125,31,31,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,793,LINACISORO MOLINA Mikel Asier,Mikel Asier,LINACISORO MOLINA,12,ESP,86,30.75,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kl60js0vu3mas4lgznxuk1t46vlk,1454,1771,lead,36,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,20.25,20.25,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,793,LINACISORO MOLINA Mikel Asier,Mikel Asier,LINACISORO MOLINA,12,ESP,86,30.75,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kl60js0vu3mas4lgznxuk1t46vlk,1412,1725,lead,54,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,6.0,6.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,793,LINACISORO MOLINA Mikel Asier,Mikel Asier,LINACISORO MOLINA,12,ESP,86,30.75,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kl60js0vu3mas4lgznxuk1t46vlk,1414,1727,lead,58,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,4.5,4.5,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,793,LINACISORO MOLINA Mikel Asier,Mikel Asier,LINACISORO MOLINA,12,ESP,86,30.75,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kl60js0vu3mas4lgznxuk1t46vlk,1427,1743,lead,21,IFSC European Cup Campitello di Fassa 2025,2025-06-20T22:00:00.000Z,2025-06-22T21:59:00.000Z,0.1375,0,0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,793,LINACISORO MOLINA Mikel Asier,Mikel Asier,LINACISORO MOLINA,12,ESP,86,30.75,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kl60js0vu3mas4lgznxuk1t46vlk,1449,1766,lead,13,IFSC European Cup Toulouse-Tournefeuille 2025,2025-10-30T23:00:00.000Z,2025-11-01T22:59:00.000Z,0.1375,0,0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,369,Luypaert Arno,Arno,LUYPAERT,9,BEL,87,29.0,,1427,1743,lead,8,IFSC European Cup Campitello di Fassa 2025,2025-06-20T22:00:00.000Z,2025-06-22T21:59:00.000Z,0.1375,18,18,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,369,Luypaert Arno,Arno,LUYPAERT,9,BEL,87,29.0,,1416,1730,lead,54,IFSC World Cup Koper 2025,2025-09-04T22:00:00.000Z,2025-09-06T21:59:00.000Z,1.0,6.0,6.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,369,Luypaert Arno,Arno,LUYPAERT,9,BEL,87,29.0,,1428,1744,lead,10,IFSC European Cup Ostermundigen 2025,2025-07-03T22:00:00.000Z,2025-07-05T21:59:00.000Z,0.1375,5,5,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,369,Luypaert Arno,Arno,LUYPAERT,9,BEL,87,29.0,,1449,1766,lead,24,IFSC European Cup Toulouse-Tournefeuille 2025,2025-10-30T23:00:00.000Z,2025-11-01T22:59:00.000Z,0.1375,0,0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,1644,BAUDRAND Victor,Victor,BAUDRAND,19,CAN,88,26.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/6qqz58v4zxmj7myrymqa1kc6ue5y,1417,1731,lead,52,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,14.0,14.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,1644,BAUDRAND Victor,Victor,BAUDRAND,19,CAN,88,26.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/6qqz58v4zxmj7myrymqa1kc6ue5y,1412,1725,lead,58,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,5.0,5.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,1644,BAUDRAND Victor,Victor,BAUDRAND,19,CAN,88,26.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/6qqz58v4zxmj7myrymqa1kc6ue5y,1454,1771,lead,59,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,5.0,5.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,1644,BAUDRAND Victor,Victor,BAUDRAND,19,CAN,88,26.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/6qqz58v4zxmj7myrymqa1kc6ue5y,1414,1727,lead,68,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,2.5,2.5,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,2217,AU Chi-Fung,Chi-Fung,AU,24,HKG,89,26.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/fldsb9kis8jt3a1emnox8ndgfkio,1417,1731,lead,48,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,18.0,18.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,2217,AU Chi-Fung,Chi-Fung,AU,24,HKG,89,26.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/fldsb9kis8jt3a1emnox8ndgfkio,1469,1794,lead,10,IFSC Asian Cup Almaty 2025,2025-08-28T19:00:00.000Z,2025-08-31T18:59:00.000Z,0.15,6,6,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,2217,AU Chi-Fung,Chi-Fung,AU,24,HKG,89,26.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/fldsb9kis8jt3a1emnox8ndgfkio,1412,1725,lead,72,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,2.0,2.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,2217,AU Chi-Fung,Chi-Fung,AU,24,HKG,89,26.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/fldsb9kis8jt3a1emnox8ndgfkio,1414,1727,lead,85,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,0.0,0.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,14729,HAMMOND Sam,Sam,HAMMOND,11,GBR,89,26.0,,1428,1744,lead,7,IFSC European Cup Ostermundigen 2025,2025-07-03T22:00:00.000Z,2025-07-05T21:59:00.000Z,0.1375,26,26,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,17191,NISHIO Hiroto,Hiroto,NISHIO,25,JPN,91,25.0,,1515,1855,lead,16,World Climbing Asia Championship Meishan 2026,2026-04-07T16:00:00.000Z,2026-04-12T15:59:00.000Z,0.275,25,25,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12387,Jurekovic Gorazd,Gorazd,JUREKOVIC,15,SLO,91,25.0,,1416,1730,lead,37,IFSC World Cup Koper 2025,2025-09-04T22:00:00.000Z,2025-09-06T21:59:00.000Z,1.0,19.0,19.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12387,Jurekovic Gorazd,Gorazd,JUREKOVIC,15,SLO,91,25.0,,1454,1771,lead,54,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,6.0,6.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12387,Jurekovic Gorazd,Gorazd,JUREKOVIC,15,SLO,91,25.0,,1427,1743,lead,14,IFSC European Cup Campitello di Fassa 2025,2025-06-20T22:00:00.000Z,2025-06-22T21:59:00.000Z,0.1375,0,0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,12387,Jurekovic Gorazd,Gorazd,JUREKOVIC,15,SLO,91,25.0,,1428,1744,lead,15,IFSC European Cup Ostermundigen 2025,2025-07-03T22:00:00.000Z,2025-07-05T21:59:00.000Z,0.1375,0,0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,16770,Perez Jayden,Jayden,PEREZ,20,USA,93,23.0,,1465,1785,lead,7,IFSC Pan American Cup Armenia 2025,2025-11-22T05:00:00.000Z,2025-11-28T04:59:00.000Z,0.125,23,23,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,11500,KIROV Slav,Slav,KIROV,26,BUL,93,23.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/f68lnnusk8af6uyw5dbjzcdcvd39,1417,1731,lead,44,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,22.0,22.0,True
1,LEAD Men,LEAD Men,lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/1/continental_councils,11500,KIROV Slav,Slav,KIROV,26,BUL,93,23.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/f68lnnusk8af6uyw5dbjzcdcvd39,1412,1725,lead,75,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,1.0,1.0,True
